t,policy,task_difficulty,chosen_agent,match_score,load,latency_ms,call_cost,success,fallback_used,total_cost_this_task,total_latency_this_task,reward_used_for_update
948,linucb,simple,D,0.85,0.5680481462252154,565.9006983729397,0.22,1,0,0.22,565.9006983729397,0.8606138450386575
949,linucb,simple,B,0.95,0.70867559636992,437.38240469053005,0.1,1,0,0.1,437.38240469053005,0.8914711376429147
950,linucb,hard,C,0.75,0.5032811343151186,648.7016273481261,0.35,1,0,0.35,648.7016273481261,0.8335963892277224
951,linucb,simple,A,0.8,0.6753064441531782,1388.5995244513192,1.0,1,0,1.0,1388.5995244513192,0.6833506961039849
952,linucb,hard,C,0.75,0.6897409104136278,801.6285812726885,0.35,0,0,0.35,801.6285812726885,0.0
953,linucb,simple,B,0.95,0.7249894668882739,527.526280125195,0.1,1,0,0.1,527.526280125195,0.8822842485180393
954,linucb,simple,D,0.85,0.5638038805970653,556.1248630193537,0.22,1,0,0.22,556.1248630193537,0.8615367492422735
955,linucb,simple,B,0.95,0.8614318431582793,496.1399446641213,0.1,1,0,0.1,496.1399446641213,0.8853867534246452
956,linucb,simple,B,0.95,1.0,541.2784508981447,0.1,1,0,0.1,541.2784508981447,0.8809540052766908
957,linucb,simple,B,0.95,1.0,744.100607477071,0.1,0,0,0.1,744.100607477071,0.0
958,linucb,simple,B,0.95,1.0,770.2052993053117,0.1,1,0,0.1,770.2052993053117,0.8608867211531891
959,linucb,simple,B,0.95,1.0,749.0230345046697,0.1,1,0,0.1,749.0230345046697,0.8626053077535901
960,linucb,simple,A,0.8,0.5137198906842033,1235.5010610257232,1.0,1,0,1.0,1235.5010610257232,0.6928057850284736
961,linucb,simple,D,0.85,0.5304128871386808,629.9536760598301,0.22,1,0,0.22,629.9536760598301,0.85475440533724
962,linucb,hard,E,0.9,0.3409603922359734,885.3759590253642,0.6,1,0,0.6,885.3759590253642,0.7769303972332251
963,linucb,hard,C,0.75,0.46904229473455195,722.0758198868701,0.35,0,0,0.35,722.0758198868701,0.0
964,linucb,simple,A,0.8,0.608075434783024,1355.736060739143,1.0,1,0,1.0,1355.736060739143,0.6853345172333228
965,linucb,simple,D,0.85,0.6180861473012706,582.7655934948816,0.22,1,0,0.22,582.7655934948816,0.8590402303175038
966,linucb,simple,D,0.85,0.8439158096251183,679.6618316396435,0.22,1,0,0.22,679.6618316396435,0.8504099634068465
967,linucb,simple,D,0.85,1.0,801.9037362110967,0.22,1,0,0.22,801.9037362110967,0.8403584794618213
968,linucb,simple,D,0.85,1.0,908.3467361923724,0.22,1,0,0.22,908.3467361923724,0.8322152281455822
969,linucb,simple,D,0.85,1.0,797.3179661640517,0.22,0,0,0.22,797.3179661640517,0.0
970,linucb,simple,B,0.95,0.5450808588882738,454.7497170090739,0.1,1,0,0.1,454.7497170090739,0.8896323202537596
971,linucb,simple,A,0.8,0.5485055909478507,1054.4925653678051,1.0,1,0,1.0,1054.4925653678051,0.7047765469789534
972,linucb,simple,B,0.95,0.7221106171230792,581.7429448702163,0.1,1,0,0.1,581.7429448702163,0.8771349968831209
973,linucb,simple,B,0.95,0.9354573430683097,583.5633803290897,0.1,1,0,0.1,583.5633803290897,0.8769663589126896
974,linucb,simple,B,0.95,1.0,623.7022352142593,0.1,0,0,0.1,623.7022352142593,0.0
975,linucb,simple,B,0.95,1.0,730.3357060738533,0.1,1,0,0.1,730.3357060738533,0.864141760225142
976,linucb,simple,B,0.95,1.0,692.8310309281544,0.1,1,0,0.1,692.8310309281544,0.8672858520883615
977,linucb,simple,B,0.95,1.0,800.9064982073293,0.1,1,0,0.1,800.9064982073293,0.8584372489073243
978,linucb,simple,A,0.8,0.5241608494928482,1131.2385094815338,1.0,1,0,1.0,1131.2385094815338,0.6995846743525425
979,linucb,hard,C,0.75,0.36066451925537485,560.6840184926701,0.35,1,0,0.35,560.6840184926701,0.8416053336099811
980,linucb,simple,A,0.8,0.7059101618472616,1365.9919694221155,1.0,1,0,1.0,1365.9919694221155,0.6847128577643067
981,linucb,hard,E,0.9,0.330052091524767,836.0086704798716,0.6,1,0,0.6,836.0086704798716,0.7806934904593066
982,linucb,hard,C,0.75,0.5457827712659988,729.8099940265178,0.35,0,0,0.35,729.8099940265178,0.0
983,linucb,simple,D,0.85,0.46701574306830973,515.4715757624732,0.22,1,0,0.22,515.4715757624732,0.8654646292405969
984,linucb,simple,A,0.8,0.7233310486366518,1400.3743576996296,1.0,1,0,1.0,1400.3743576996296,0.682645624036918
985,linucb,simple,B,0.95,0.6596345248055295,496.775331461523,0.1,1,0,0.1,496.775331461523,0.8853229884615793
986,linucb,simple,B,0.95,0.880478381828866,672.2758675628613,0.1,1,0,0.1,672.2758675628613,0.8690451926341248
987,linucb,simple,B,0.95,1.0,742.728280621362,0.1,1,0,0.1,742.728280621362,0.8631206924353964
988,linucb,simple,B,0.95,1.0,714.702257339601,0.1,1,0,0.1,714.702257339601,0.8654422936536836
989,linucb,simple,B,0.95,1.0,778.9666860145111,0.1,1,0,0.1,778.9666860145111,0.8601827987804156
990,linucb,simple,B,0.95,1.0,815.0081262300757,0.1,1,0,0.1,815.0081262300757,0.857327910158087
991,linucb,simple,D,0.85,0.4679549848350729,532.2946689673523,0.22,1,0,0.22,532.2946689673523,0.8638210613577216
992,linucb,simple,A,0.8,0.5601348179535277,1340.5763904320122,1.0,1,0,1.0,1340.5763904320122,0.686257739698512
993,linucb,hard,C,0.75,0.43376091034829334,647.1384761204632,0.35,1,0,0.35,647.1384761204632,0.8337337065629311
994,linucb,simple,D,0.85,0.6188982194255268,607.6121245095586,0.22,1,0,0.22,607.6121245095586,0.8567627899019973
995,linucb,hard,E,0.9,0.35512389531725874,801.6708261818463,0.6,1,0,0.6,801.6708261818463,0.7833768720823999
996,linucb,simple,A,0.8,0.6359102513011753,1176.3788386909825,1.0,1,0,1.0,1176.3788386909825,0.6966129836856468
997,linucb,simple,B,0.95,0.70867559636992,538.2009131990449,0.1,1,0,0.1,538.2009131990449,0.8812502131858532
998,linucb,simple,D,0.85,0.6711503905017502,551.0543644597808,0.22,1,0,0.22,551.0543644597808,0.862018633609599
999,linucb,simple,D,0.85,0.8906123436415401,765.6838478198883,0.22,0,0,0.22,765.6838478198883,0.0
